Age,Salary,Gender,Department,Position,Joining Date,Performance Score,Employee Statement,Age_status,Salary_status,Gender_status,Department_status,Position_status,Joining Date_status,Performance Score_status,Employee Statement_status,Salary_validated,Gender_validated,Position_validated,Joining Date_validated,Performance Score_validated,Department_validated,Age_validated,Employee Statement_validated,Unnamed: 24,Unnamed: 25
50,50000,Male,HR,Clerk,01/12/2019,F,"I am developing stronger work habits, through experience working with different people, as part of my regular workflow.",0,0,0,0,0,0,6,0,,,,,,,,
25,50000,Female,Finance,Assistant,01/12/2019,D,"I am developing stronger work habits, as I learned to handle feedback constructively, over the past months.",6,6,6,6,0,6,6,0,,,,,,,,
40,55000,Male,Finance,Analyst,15/01/2020,A,"I am developing stronger work habits, as I learned to handle feedback constructively, during my time in this role.",0,0,6,0,0,6,6,0,,,,,,,,
NULL,65000,Male,Sales,Analyst,25/03/2019,D,"I am developing stronger work habits, as I learned to handle feedback constructively, as I settled into my responsibilities.",5,0,0,0,0,0,0,0,,,,,,,,
30,50000,Male,HR,Clerk,01/12/2019,D,"I am developing stronger work habits, as I learned to handle feedback constructively, while adapting to daily routines.",0,6,6,6,0,0,6,0,,,,,,,,
50,60000,Other,Sales,Analyst,15/01/2020,F,"I am developing stronger work habits, as I learned to handle feedback constructively, through regular collaboration.",6,0,6,6,0,0,6,0,,,,,,,,
NULL,65000,Male,Marketing,Clerk,20/02/2020,D,"I am developing stronger work habits, as I learned to handle feedback constructively, while working on assigned tasks.",7,0,6,0,0,6,0,0,,,,,,,,
50,60000,Male,Sales,Director,01/12/2019,B,"I am developing stronger work habits, as I learned to handle feedback constructively, as part of normal operations.",6,6,6,6,6,0,0,0,,,,,,,,
30,60000,Other,IT,Assistant,01/12/2019,D,"I am developing stronger work habits, as I learned to handle feedback constructively, during ongoing work cycles.",6,0,0,0,6,0,0,0,,,,,,,,
50,50000,Other,Sales,Manager,15/01/2020,F,"I am developing stronger work habits, as I learned to handle feedback constructively, while handling routine duties.",0,0,0,6,0,0,0,0,,,,,,,,
30,65000,Male,Finance,Assistant,25/03/2019,F,"I am developing stronger work habits, as I learned to handle feedback constructively, as part of my regular workflow.",6,6,0,6,0,0,0,0,,,,,,,,
30,NULL,Other,Marketing,Clerk,20/02/2020,F,"I am developing stronger work habits, by becoming more aware of priorities, over the past months.",0,5,6,0,0,6,6,0,,,,,,,,
30,70000,Female,IT,Clerk,01/12/2019,A,"I am developing stronger work habits, by becoming more aware of priorities, during my time in this role.",0,0,6,6,0,6,6,0,,,,,,,,
30,50000,Female,Sales,Assistant,25/03/2019,B,"I am developing stronger work habits, by becoming more aware of priorities, as I settled into my responsibilities.",0,0,6,6,0,0,0,0,,,,,,,,
NULL,50000,Other,Marketing,Clerk,20/02/2020,A,"I am developing stronger work habits, by becoming more aware of priorities, while adapting to daily routines.",5,0,0,0,0,0,0,0,,,,,,,,
25,NULL,Other,Marketing,Analyst,05/04/2018,C,"I am developing stronger work habits, by becoming more aware of priorities, through regular collaboration.",0,5,0,0,0,0,0,0,,,,,,,,
35,65000,Male,IT,Analyst,05/04/2018,B,MA,6,6,6,0,0,0,6,7,,,,,,,,
40,65000,Other,Sales,Clerk,20/02/2020,D,MA,6,0,0,0,0,6,0,7,,,,,,,,
35,60000,Male,Marketing,Clerk,15/01/2020,F,"I am developing stronger work habits, by becoming more aware of priorities, during ongoing work cycles.",6,6,6,0,0,6,0,0,,,,,,,,
35,NULL,Female,Marketing,Analyst,20/02/2020,C,"I am developing stronger work habits, by becoming more aware of priorities, while handling routine duties.",0,5,0,0,0,0,0,0,,,,,,,,
50,NULL,Other,HR,Clerk,20/02/2020,B,"I am developing stronger work habits, by becoming more aware of priorities, as part of my regular workflow.",6,5,0,0,0,6,6,0,,,,,,,,
25,65000,Male,Marketing,Clerk,15/01/2020,A,"I am developing stronger work habits, through practice and repetition, over the past months.",0,6,6,0,0,0,0,0,,,,,,,,
50,60000,Male,HR,HR,15/01/2020,F,"I am developing stronger work habits, through practice and repetition, during my time in this role.",6,0,6,0,7,6,0,0,,,,,,,,
25,50000,Female,Sales,Manager,25/03/2019,A,"I am developing stronger work habits, through practice and repetition, as I settled into my responsibilities.",0,6,6,0,0,6,6,0,,,,,,,,
25,55000,Other,Sales,Analyst,25/03/2019,B,"I am developing stronger work habits, through practice and repetition, while adapting to daily routines.",6,0,6,6,0,0,0,0,,,,,,,,
30,70000,Female,Sales,Assistant,15/01/2020,B,"I am developing stronger work habits, through practice and repetition, through regular collaboration.",6,6,0,6,6,0,6,0,,,,,,,,
NULL,50000,Male,Finance,Manager,05/04/2018,C,"I am developing stronger work habits, through practice and repetition, while working on assigned tasks.",5,0,0,0,0,0,0,0,,,,,,,,
30,65000,Male,Sales,Clerk,05/04/2018,D,"I am developing stronger work habits, through practice and repetition, as part of normal operations.",6,6,6,6,0,6,6,0,,,,,,,,
NULL,70000,Other,Marketing,Clerk,20/02/2020,A,"I am developing stronger work habits, through practice and repetition, during ongoing work cycles.",5,0,0,0,0,0,0,0,,,,,,,,
50,55000,Male,IT,Assistant,01/12/2019,C,"I am developing stronger work habits, through practice and repetition, while handling routine duties.",6,6,0,0,0,6,0,0,,,,,,,,
NULL,55000,Other,HR,Clerk,20/02/2020,F,"I am developing stronger work habits, through practice and repetition, as part of my regular workflow.",5,0,0,0,0,0,0,0,,,,,,,,
50,60000,Female,Finance,Director,20/02/2020,D,"I am developing stronger work habits, as I improved my time management, over the past months.",0,0,0,0,0,6,6,0,,,,,,,,
35,70000,Other,Sales,Assistant,01/12/2019,C,"I am developing stronger work habits, as I improved my time management, during my time in this role.",6,6,6,6,0,6,0,0,,,,,,,,
35,60000,Other,Sales,Manager,15/01/2020,A,"I am developing stronger work habits, as I improved my time management, as I settled into my responsibilities.",6,0,6,0,0,0,0,0,,,,,,,,
NULL,50000,Male,IT,Assistant,05/04/2018,B,"I am developing stronger work habits, as I improved my time management, while adapting to daily routines.",5,0,0,0,0,0,0,0,,,,,,,,
NULL,NULL,Male,IT,Analyst,20/02/2020,F,"I am developing stronger work habits, as I improved my time management, through regular collaboration.",5,5,0,0,0,0,0,0,,,,,,,,
50,NULL,Other,Finance,Assistant,01/12/2019,A,"I am developing stronger work habits, as I improved my time management, while working on assigned tasks.",0,5,0,0,0,0,6,0,,,,,,,,
30,NULL,Male,HR,Clerk,25/03/2019,D,"I am developing stronger work habits, as I improved my time management, as part of normal operations.",6,5,6,6,0,0,0,0,,,,,,,,
50,70000,Male,Sales,Clerk,20/02/2020,D,"I am developing stronger work habits, as I improved my time management, during ongoing work cycles.",6,0,0,0,0,0,0,0,,,,,,,,
30,NULL,Male,Finance,Director,05/04/2018,B,"I am developing stronger work habits, as I improved my time management, while handling routine duties.",6,5,6,6,6,0,0,0,,,,,,,,
35,50000,Other,Marketing,Director,25/03/2019,B,"I am developing stronger work habits, as I improved my time management, as part of my regular workflow.",6,6,6,0,0,7,0,0,,,,,,,,
25,60000,Male,Marketing,Director,20/02/2020,F,"I am developing stronger work habits, by paying closer attention to details, over the past months.",6,0,0,6,0,0,0,0,,,,,,,,
NULL,70000,Other,Finance,Manager,20/02/2020,F,"I am developing stronger work habits, by paying closer attention to details, during my time in this role.",5,0,0,0,0,0,0,0,,,,,,,,
30,60000,Male,Sales,Director,01/12/2019,B,"I am developing stronger work habits, by paying closer attention to details, as I settled into my responsibilities.",0,6,6,6,6,6,0,0,,,,,,,,
50,70000,Female,Finance,Manager,25/03/2019,B,"I am developing stronger work habits, by paying closer attention to details, while adapting to daily routines.",0,6,6,0,0,0,0,0,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,
